Index,Time Difference
442,-0.004961013793945
443,-0.004961013793945
444,0.009874820709229
445,0.009874820709229
446,0.009874820709229
447,0.012307167053223
448,0.012307167053223
449,0.012307167053223
450,0.015900135040283
451,0.015900135040283
452,0.015900135040283
453,0.008341073989868
454,0.008341073989868
455,0.005231857299805
456,0.005231857299805
457,0.005231857299805
458,0.010992050170899
459,0.010992050170899
460,0.010992050170899
461,-0.000448942184448
462,-0.000448942184448
463,0.033243894577026
464,0.033243894577026
465,0.033243894577026
466,0.036139965057373
467,0.036139965057373
468,0.017863988876343
469,0.017863988876343
470,0.004013061523438
471,0.004013061523438
472,0.004013061523438
473,0.016913890838623
474,0.016913890838623
475,0.000223159790039
476,0.000223159790039
477,-0.000233888626099
478,-0.000233888626099
479,-0.000233888626099
480,-0.003098011016846
481,-0.003098011016846
482,0.016545057296753
483,0.016545057296753
484,0.020035982131958
485,0.020035982131958
486,0.020035982131958
487,0.04026198387146
488,0.04026198387146
489,0.030356884002686
490,0.030356884002686
491,0.005427837371826
492,0.005427837371826
493,-0.001121997833252
494,-0.001121997833252
495,0.021004915237427
496,0.021004915237427
497,-0.007116079330444
498,-0.007116079330444
499,0.00967001914978
500,0.00967001914978
501,0.00967001914978
502,0.004381895065308
503,0.004381895065308
504,0.004381895065308
505,0.007889986038208
506,0.007889986038208
507,0.007889986038208
508,0.005653142929077
509,0.005653142929077
510,0.005653142929077
511,0.000389099121094
512,0.000389099121094
513,0.000389099121094
514,0.00871205329895
515,0.00871205329895
516,0.008074998855591
517,0.008074998855591
518,0.008074998855591
519,0.014774084091187
520,0.014774084091187
521,0.014774084091187
522,-0.001534938812256
523,-0.001534938812256
524,-0.001534938812256
525,0.017054080963135
526,0.017054080963135
527,0.017054080963135
528,0.001837968826294
529,0.001837968826294
530,0.001837968826294
531,0.009284019470215
532,0.009284019470215
533,0.005699157714844
534,0.005699157714844
535,-0.009083986282349
536,-0.009083986282349
537,-0.000899076461792
538,-0.000899076461792
539,0.001834154129028
540,0.001834154129028
541,0.001834154129028
542,-0.000355005264282
543,-0.000355005264282
544,-0.000355005264282
545,0.017579078674316
546,0.017579078674316
547,0.017579078674316
548,0.008345127105713
549,0.008345127105713
550,0.008345127105713
551,-0.003035068511963
552,-0.003035068511963
553,0.012670040130615
554,0.012670040130615
555,0.012670040130615
556,0.009987115859985
557,0.009987115859985
558,0.009987115859985
559,0.010231018066406
560,0.010231018066406
561,0.028677940368652
562,0.028677940368652
563,0.028677940368652
564,0.010989904403687
565,0.010989904403687
566,0.030246019363403
567,0.030246019363403
568,0.030246019363403
569,-0.001086950302124
570,-0.001086950302124
571,-0.001086950302124
572,0.005680799484253
573,0.005680799484253
574,0.005680799484253
575,0.04393196105957
576,0.04393196105957
577,0.04393196105957
578,-0.006622076034546
579,-0.006622076034546
580,0.007454872131348
581,0.007454872131348
582,0.029309034347534
583,0.029309034347534
584,0.029309034347534
585,-0.005070924758911
586,-0.005070924758911
587,-0.005070924758911
588,-0.000654935836792
589,-0.000654935836792
590,-0.00063681602478
591,-0.00063681602478
592,0.007906913757324
593,0.007906913757324
594,-0.008774995803833
595,-0.008774995803833
596,0.006952047348022
597,0.006952047348022
598,0.006952047348022
599,0.009557008743286
600,0.009557008743286
601,0.009557008743286
602,-0.001653909683228
603,-0.001653909683228
604,-0.001653909683228
605,0.001284122467041
606,0.001284122467041
607,0.001284122467041
608,0.006855964660645
609,0.006855964660645
610,0.014140129089356
611,0.014140129089356
612,0.014140129089356
613,0.029229879379273
614,0.029229879379273
615,0.003741025924683
616,0.003741025924683
617,0.003741025924683
618,-0.00444483757019
619,-0.00444483757019
620,-0.00444483757019
621,0.019491910934448
622,0.019491910934448
623,0.032843112945557
624,0.032843112945557
625,0.032843112945557
626,0.019450902938843
627,0.019450902938843
628,0.019450902938843
629,0.026925086975098
630,0.026925086975098
631,0.026925086975098
632,0.010168075561524
633,0.010168075561524
634,0.010168075561524
635,0.00833797454834
636,0.00833797454834
637,-0.007023096084595
638,-0.007023096084595
639,-0.007023096084595
640,0.039180040359497
641,0.039180040359497
642,0.039180040359497
643,0.012545824050903
644,0.012545824050903
645,0.012545824050903
646,0.013568878173828
647,0.013568878173828
648,0.002197980880737
649,0.002197980880737
650,0.017735004425049
651,0.017735004425049
652,0.017735004425049
653,0.001471042633057
654,0.001471042633057
655,-0.002795934677124
656,-0.002795934677124
657,-0.002795934677124
658,-0.003736019134521
659,-0.003736019134521
660,-0.002458810806274
661,-0.002458810806274
662,0.000805139541626
663,0.000805139541626
664,0.002197027206421
665,0.002197027206421
666,0.002197027206421
667,0.009099960327148
668,0.009099960327148
669,0.009099960327148
670,0.003209114074707
671,0.003209114074707
672,0.00295615196228
673,0.00295615196228
674,0.00295615196228
675,0.01571798324585
676,0.01571798324585
677,0.01571798324585
678,0.003131866455078
679,0.003131866455078
680,0.003131866455078
681,0.012948036193848
682,0.012948036193848
683,0.012948036193848
684,0.000746011734009
685,0.000746011734009
686,0.000746011734009
687,0.003141164779663
688,0.003141164779663
689,0.003141164779663
690,-9.39369201660156E-05
691,-9.39369201660156E-05
692,-9.39369201660156E-05
693,0.006170034408569
694,0.006170034408569
695,0.027634859085083
696,0.027634859085083
697,0.006328105926514
698,0.006328105926514
699,0.006328105926514
700,0.009665966033936
701,0.009665966033936
702,0.008863925933838
703,0.008863925933838
704,0.016596078872681
705,0.016596078872681
706,0.016596078872681
707,-0.004071950912476
708,-0.004071950912476
709,0.005287885665894
710,0.005287885665894
711,0.015866994857788
712,0.015866994857788
713,0.015866994857788
714,0.02044415473938
715,0.02044415473938
716,0.02044415473938
717,0.008177042007446
718,0.008177042007446
719,0.008177042007446
720,0.009235858917236
721,0.009235858917236
722,0.008445024490356
723,0.008445024490356
724,0.008028984069824
725,0.008028984069824
726,0.008028984069824
727,0.003136873245239
728,0.003136873245239
729,0.003136873245239
730,0.005456924438477
731,0.005456924438477
732,0.012168884277344
733,0.012168884277344
734,0.012168884277344
735,-0.002784013748169
736,-0.002784013748169
737,0.059208154678345
738,0.059208154678345
739,0.059208154678345
740,0.042548894882202
741,0.042548894882202
742,0.042548894882202
743,0.052839994430542
744,0.052839994430542
745,0.052839994430542
746,0.04029393196106
747,0.04029393196106
748,0.04029393196106
749,0.005299091339111
750,0.005299091339111
751,0.005299091339111
752,0.007341861724854
753,0.007341861724854
754,0.007341861724854
755,0.007658004760742
756,0.007658004760742
757,0.038429021835327
758,0.038429021835327
759,0.038429021835327
760,0.012277126312256
761,0.012277126312256
762,0.012277126312256
763,0.013039827346802
764,0.013039827346802
765,-0.002299070358276
766,-0.002299070358276
767,-0.002299070358276
768,-0.005729913711548
769,-0.005729913711548
770,-0.002256870269775
771,-0.002256870269775
772,-0.002256870269775
773,0.006937980651855
774,0.006937980651855
775,0.006937980651855
776,-0.004959106445313
777,-0.004959106445313
778,-0.004959106445313
779,-0.006409883499146
780,-0.006409883499146
781,-0.006409883499146
782,0.010742902755737
783,0.010742902755737
784,0.001530885696411
785,0.001530885696411
786,0.001530885696411
787,0.020541906356812
788,0.020541906356812
789,0.020541906356812
790,-0.006124019622803
791,-0.006124019622803
792,-0.006124019622803
793,-0.000856876373291
794,-0.000856876373291
795,-0.000856876373291
796,0.023547172546387
797,0.023547172546387
798,0.049782991409302
799,0.049782991409302
800,0.027493953704834
801,0.027493953704834
802,0.027493953704834
803,-0.002247095108032
804,-0.002247095108032
805,-0.002247095108032
806,0.031720161437988
807,0.031720161437988
808,0.031720161437988
809,0.009951114654541
810,0.009951114654541
811,0.027980089187622
812,0.027980089187622
813,0.027980089187622
814,0.004669904708862
815,0.004669904708862
816,0.004669904708862
817,-0.001467943191528
818,-0.001467943191528
819,-0.001467943191528
820,0.016824007034302
821,0.016824007034302
822,0.016824007034302
823,-0.000931978225708
824,-0.000931978225708
825,-0.000931978225708
826,0.000185966491699
827,0.000185966491699
828,0.022044897079468
829,0.022044897079468
830,0.022044897079468
831,0.017175197601318
832,0.017175197601318
833,0.017175197601318
834,-0.005943059921265
835,-0.005943059921265
836,-0.005943059921265
837,0.042731046676636
838,0.042731046676636
839,0.042731046676636
840,0.037539005279541
841,0.037539005279541
842,0.037539005279541
843,0.007714033126831
844,0.007714033126831
845,0.007714033126831
846,-0.01071310043335
847,-0.01071310043335
848,0.034720897674561
849,0.034720897674561
850,0.034720897674561
851,0.03174614906311
852,0.03174614906311
853,0.010498046875
854,0.010498046875
855,0.010498046875
856,0.015466928482056
857,0.015466928482056
858,0.015466928482056
859,-0.007804870605469
860,-0.007804870605469
861,-0.007804870605469
862,0.02125096321106
863,0.02125096321106
864,-0.007568836212158
865,-0.007568836212158
866,-0.007568836212158
867,0.000687122344971
868,0.000687122344971
869,0.000275850296021
870,0.000275850296021
871,0.000275850296021
872,0.00493311882019
873,0.00493311882019
874,0.00493311882019
875,-0.003732204437256
876,-0.003732204437256
877,-0.003732204437256
878,0.003031969070435
879,0.003031969070435
880,0.003031969070435
881,-0.003999948501587
882,-0.003999948501587
883,0.013307094573975
884,0.013307094573975
885,0.010066032409668
886,0.010066032409668
887,0.010066032409668
888,0.010205984115601
889,0.010205984115601
890,0.003421068191528
891,0.003421068191528
892,-0.000723123550415
893,-0.000723123550415
894,-0.000723123550415
895,-0.006906986236572
896,-0.006906986236572
897,-0.006906986236572
898,0.00832200050354
899,0.00832200050354
900,-0.005251884460449
901,-0.005251884460449
902,-0.003509998321533
903,-0.003509998321533
904,-0.003509998321533
905,-0.010181188583374
906,-0.010181188583374
907,-0.004005908966064
908,-0.004005908966064
909,0.010242938995361
910,0.010242938995361
911,0.008168935775757
912,0.008168935775757
913,0.008168935775757
914,0.009787082672119
915,0.009787082672119
916,0.009787082672119
917,0.005604982376099
918,0.005604982376099
919,0.005604982376099
920,-0.005559921264648
921,-0.005559921264648
922,-0.005559921264648
923,0.012647151947022
924,0.012647151947022
925,0.012647151947022
926,0.015366077423096
927,0.015366077423096
928,0.015366077423096
929,-0.007894039154053
930,-0.007894039154053
931,-0.007894039154053
932,0.012322187423706
933,0.012322187423706
934,0.009063005447388
935,0.009063005447388
936,0.009063005447388
937,-0.001925945281982
938,-0.001925945281982
939,0.008582830429077
940,0.008582830429077
941,0.008582830429077
942,0.00623893737793
943,0.00623893737793
944,0.00623893737793
945,0.009910106658936
946,0.009910106658936
947,0.009910106658936
948,-0.004113912582397
949,-0.004113912582397
950,-0.004113912582397
951,-0.003446817398071
952,-0.003446817398071
953,-0.003446817398071
954,0.008273124694824
955,0.008273124694824
956,0.008273124694824
957,-0.009994029998779
958,-0.009994029998779
959,0.008878946304321
960,0.008878946304321
961,0.008878946304321
962,-0.00639796257019
963,-0.00639796257019
964,-0.00639796257019
965,0.003289937973022
966,0.003289937973022
967,0.003289937973022
968,0.015760898590088
969,0.015760898590088
970,0.015760898590088
971,0.011526107788086
972,0.011526107788086
973,0.011526107788086
974,0.0122549533844
975,0.0122549533844
976,0.0122549533844
977,-0.005524158477783
978,-0.005524158477783
979,-0.005524158477783
980,0.016308069229126
981,0.016308069229126
982,0.016308069229126
983,-0.003067016601563
984,-0.003067016601563
985,-0.003067016601563
986,-0.003206014633179
987,-0.003206014633179
988,-0.003206014633179
989,0.011780023574829
990,0.011780023574829
991,0.011780023574829
992,3.21865081787109E-05
993,3.21865081787109E-05
994,0.012465953826904
995,0.012465953826904
996,0
997,0
998,0
999,0.009890079498291
1000,0.009890079498291
1001,0.019269943237305
1002,0.019269943237305
1003,0.019269943237305
1004,-0.007542848587036
1005,-0.007542848587036
1006,0.001229047775269
1007,0.001229047775269
1008,-0.011032104492188
1009,-0.011032104492188
1010,0.013456106185913
1011,0.013456106185913
1012,0.013456106185913
1013,0.032784938812256
1014,0.032784938812256
1015,0.032784938812256
1016,0.018753051757813
1017,0.018753051757813
1018,0.018753051757813
1019,0.01715087890625
1020,0.01715087890625
1021,0.01715087890625
1022,-0.003884077072144
1023,-0.003884077072144
1024,-0.003884077072144
1025,0.009338140487671
1026,0.009338140487671
1027,0.009338140487671
1028,0.006070137023926
1029,0.006070137023926
1030,0.006070137023926
1031,0.000388145446777
1032,0.000388145446777
1033,0.007817029953003
1034,0.007817029953003
1035,0.007817029953003
1036,-0.008230924606323
1037,-0.008230924606323
1038,-0.008230924606323
1039,0.016670227050781
1040,0.016670227050781
1041,0.016670227050781
1042,0.010488986968994
1043,0.010488986968994
1044,0.010488986968994
1045,-0.004703044891357
1046,-0.004703044891357
1047,-0.004703044891357
1048,0.008039951324463
1049,0.008039951324463
1050,0.008039951324463
1051,0.003787040710449
1052,0.003787040710449
1053,0.003787040710449
1054,-0.003367900848389
1055,-0.003367900848389
1056,-0.003367900848389
1057,-0.002732992172241
1058,-0.002732992172241
1059,-0.002732992172241
1060,0.010133981704712
1061,0.010133981704712
1062,0.010133981704712
1063,-0.002110958099365
1064,-0.002110958099365
1065,-0.002110958099365
1066,0.007587909698486
1067,0.007587909698486
1068,0.007587909698486
1069,0.028369188308716
1070,0.028369188308716
1071,0.028369188308716
1072,0.005380153656006
1073,0.005380153656006
1074,0.011327028274536
1075,0.011327028274536
1076,0.011327028274536
1077,-0.007607936859131
1078,-0.007607936859131
1079,0.013018131256104
1080,0.013018131256104
1081,0.013018131256104
1082,-0.000971078872681
1083,-0.000971078872681
1084,-0.000971078872681
1085,0.008527994155884
1086,0.008527994155884
1087,0.008527994155884
1088,0.006285905838013
1089,0.006285905838013
1090,0.006285905838013
1091,0.01555609703064
1092,0.01555609703064
1093,0.01555609703064
1094,-0.004709005355835
1095,-0.004709005355835
1096,-0.004709005355835
1097,0.001002073287964
1098,0.001002073287964
1099,-0.004748106002808
1100,-0.004748106002808
1101,-0.010481834411621
1102,-0.010481834411621
1103,-0.008694887161255
1104,-0.008694887161255
1105,-0.008694887161255
1106,0.000175952911377
1107,0.000175952911377
1108,0.000175952911377
1109,-0.005073070526123
1110,-0.005073070526123
1111,-0.005073070526123
1112,-0.01067590713501
1113,-0.01067590713501
1114,0.00841212272644
1115,0.00841212272644
1116,-0.003695964813232
1117,-0.003695964813232
1118,0.010365962982178
1119,0.010365962982178
1120,0.005666971206665
1121,0.005666971206665
1122,-0.01020097732544
1123,-0.01020097732544
1124,0.000541925430298
1125,0.000541925430298
1126,0.000541925430298
1127,-0.006626129150391
1128,-0.006626129150391
1129,-0.006626129150391
1130,-0.001294851303101
1131,-0.001294851303101
1132,-0.001609802246094
1133,-0.001609802246094
1134,-0.001609802246094
1135,0.012723922729492
1136,0.012723922729492
1137,0.006984949111938
1138,0.006984949111938
1139,-0.004785060882568
1140,-0.004785060882568
1141,0.000715017318726
1142,0.000715017318726
1143,0.018737077713013
1144,0.018737077713013
1145,0.014420032501221
1146,0.014420032501221
1147,0.014420032501221
1148,-0.005908012390137
1149,-0.005908012390137
1150,-0.005908012390137
1151,0.004678010940552
1152,0.004678010940552
1153,0.004678010940552
1154,0.017884969711304
1155,0.017884969711304
1156,-0.002840042114258
1157,-0.002840042114258
1158,0.004333972930908
1159,0.004333972930908
1160,-0.001283884048462
1161,-0.001283884048462
1162,0.010367870330811
1163,0.010367870330811
1164,0.010367870330811
1165,0.006093978881836
1166,0.006093978881836
1167,0.006093978881836
1168,0.000302791595459
1169,0.000302791595459
1170,-0.008960962295532
1171,-0.008960962295532
1172,-0.008960962295532
1173,0.011383056640625
1174,0.011383056640625
1175,0.006193161010742
1176,0.006193161010742
1177,0.006193161010742
1178,0.003421068191528
1179,0.003421068191528
1180,0.000589847564697
1181,0.000589847564697
1182,-0.000534057617188
1183,-0.000534057617188
1184,-0.000534057617188
1185,0.010156869888306
1186,0.010156869888306
1187,0.010156869888306
1188,0.015370845794678
1189,0.015370845794678
1190,0.014809846878052
1191,0.014809846878052
1192,0.018356800079346
1193,0.018356800079346
1194,0.018356800079346
1195,-0.006200075149536
1196,-0.006200075149536
1197,0.00448489189148
1198,0.00448489189148
1199,0.00448489189148
1200,-0.008214950561523
1201,-0.008214950561523
1202,-0.008214950561523
1203,-0.004446983337402
1204,-0.004446983337402
1205,-0.004446983337402
1206,0.01009202003479
1207,0.01009202003479
1208,0.01009202003479
1209,0.01009202003479
1210,-0.007900953292847
1211,-0.007900953292847
1212,-0.007900953292847
1213,0.007778882980347
1214,0.007778882980347
1215,0.007778882980347
1216,0.000744104385376
1217,0.000744104385376
1218,-0.00990891456604
1219,-0.00990891456604
1220,0.005840063095093
1221,0.005840063095093
1222,0.005840063095093
1223,0.03445291519165
1224,0.03445291519165
1225,0.037739038467407
1226,0.037739038467407
1227,0.037739038467407
1228,0.023622035980225
1229,0.023622035980225
1230,0.010270833969116
1231,0.010270833969116
1232,0.023943901062012
1233,0.023943901062012
1234,0.023943901062012
1235,-0.011415958404541
1236,-0.011415958404541
1237,0.000862121582031
1238,0.000862121582031
1239,0.000862121582031
1240,0.032005071640015
1241,0.032005071640015
1242,0.019437789916992
1243,0.019437789916992
1244,0.019437789916992
1245,0.018764972686768
1246,0.018764972686768
1247,0.018764972686768
1248,-0.012057065963745
1249,-0.012057065963745
1250,0.007446050643921
1251,0.007446050643921
1252,0.010904788970947
1253,0.010904788970947
1254,0.010904788970947
1255,0.02272891998291
1256,0.02272891998291
1257,0.000268936157227
1258,0.000268936157227
1259,0.010626077651978
1260,0.010626077651978
1261,0.010626077651978
1262,-0.011730194091797
1263,-0.011730194091797
1264,0.023924112319946
1265,0.023924112319946
1266,-0.006511926651001
1267,-0.006511926651001
1268,0.012243986129761
1269,0.012243986129761
1270,0.012243986129761
1271,0.003887891769409
1272,0.003887891769409
1273,0.003887891769409
1274,0.004714965820313
1275,0.004714965820313
1276,0.004714965820313
1277,-0.008602142333984
1278,-0.008602142333984
1279,-0.008602142333984
1280,-0.009346008300781
1281,-0.009346008300781
1282,0.007184982299805
1283,0.007184982299805
1284,0.007184982299805
1285,0.002615928649902
1286,0.002615928649902
1287,0.002615928649902
1288,0.001515865325928
1289,0.001515865325928
1290,0.00589394569397
1291,0.00589394569397
1292,0.001074075698853
1293,0.001074075698853
1294,0.015171051025391
1295,0.015171051025391
1296,0.015171051025391
1297,-0.009154081344605
1298,-0.009154081344605
1299,-0.009154081344605
1300,0.002584934234619
1301,0.002584934234619
1302,0.002584934234619
1303,0.010308027267456
1304,0.010308027267456
1305,0.010308027267456
1306,-0.003176212310791
1307,-0.003176212310791
1308,-0.003176212310791
1309,0.009047985076904
1310,0.009047985076904
1311,0.009738922119141
1312,0.009738922119141
1313,0.009738922119141
1314,-0.011353969573975
1315,-0.011353969573975
1316,0.009728908538818
1317,0.009728908538818
1318,0.000216007232666
1319,0.000216007232666
1320,0.000216007232666
1321,-0.011246919631958
1322,-0.011246919631958
1323,-0.001459121704102
1324,-0.001459121704102
1325,-0.001459121704102
1326,0.003715038299561
1327,0.003715038299561
1328,0.003715038299561
1329,-0.005980968475342
1330,-0.005980968475342
1331,0.000354051589966
1332,0.000354051589966
1333,0.011997938156128
1334,0.011997938156128
1335,0.011997938156128
